,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
20,240.0,240.0,47.0,83.0,0.566,20.0,41.0,0.488,12.0,14.0,0.857,8.0,39.0,47.0,30.0,3.0,7.0,15.0,17.0,126.0,,,0.707,0.687,0.494,0.169,24.2,78.0,56.6,63.8,3.2,14.0,14.4,100.0,134.8,120.9,,,10.0,19.0,1.0,5.0,10.0,0.75,4.0,4.0,1.0,3.0,9.0,9.0,8.0,2.0,5.0,4.0,3.0,28.0,23.8,21.0,1.0,1.0,1.0,1.0,20.3,100.0,84.6,29.7,3.0,14.2,100.0,67.4,218.0,130.0,UTA,126,0,1,240.0,240.0,42.0,91.0,0.462,17.0,41.0,0.415,12.0,18.0,0.667,11.0,25.0,36.0,28.0,10.0,1.0,6.0,18.0,113.0,,,0.571,0.555,0.451,0.198,22.0,75.8,43.4,66.7,10.7,2.4,5.7,100.0,120.9,134.8,,,11.0,17.0,0.647,6.0,11.0,0.667,6.0,8.0,0.8,4.0,9.0,9.0,9.0,3.0,1.0,2.0,4.0,32.0,28.9,3.0,0.78,0.765,0.733,0.471,77.8,41.1,46.9,38.4,41.6,2.8,12.5,74.2,159.0,143.0,CLE,113,1,2020,2020-03-02,True
21,240.0,240.0,42.0,91.0,0.462,17.0,41.0,0.415,12.0,18.0,0.667,11.0,25.0,36.0,28.0,10.0,1.0,6.0,18.0,113.0,,,0.571,0.555,0.451,0.198,22.0,75.8,43.4,66.7,10.7,2.4,5.7,100.0,120.9,134.8,,,11.0,17.0,0.647,6.0,11.0,0.667,6.0,8.0,0.8,4.0,9.0,9.0,9.0,3.0,1.0,2.0,4.0,32.0,28.9,3.0,0.78,0.765,0.733,0.471,77.8,41.1,46.9,38.4,41.6,2.8,12.5,74.2,159.0,143.0,CLE,113,1,0,240.0,240.0,47.0,83.0,0.566,20.0,41.0,0.488,12.0,14.0,0.857,8.0,39.0,47.0,30.0,3.0,7.0,15.0,17.0,126.0,,,0.707,0.687,0.494,0.169,24.2,78.0,56.6,63.8,3.2,14.0,14.4,100.0,134.8,120.9,,,10.0,19.0,1.0,5.0,10.0,0.75,4.0,4.0,1.0,3.0,9.0,9.0,8.0,2.0,5.0,4.0,3.0,28.0,23.8,21.0,1.0,1.0,1.0,1.0,20.3,100.0,84.6,29.7,3.0,14.2,100.0,67.4,218.0,130.0,UTA,126,0,2020,2020-03-02,False
22,240.0,240.0,46.0,92.0,0.5,11.0,35.0,0.314,12.0,14.0,0.857,10.0,30.0,40.0,29.0,8.0,2.0,17.0,22.0,115.0,,,0.586,0.56,0.38,0.152,23.8,75.0,48.8,63.0,7.8,4.1,14.8,100.0,112.8,120.6,,,12.0,22.0,1.0,3.0,8.0,0.75,6.0,7.0,1.0,4.0,10.0,14.0,13.0,2.0,2.0,10.0,5.0,30.0,23.0,6.0,1.064,1.0,0.833,2.0,13.1,37.8,23.5,51.2,3.3,15.4,31.9,37.5,228.0,129.0,LAL,115,0,1,240.0,240.0,43.0,86.0,0.5,15.0,37.0,0.405,22.0,29.0,0.759,10.0,32.0,42.0,21.0,8.0,3.0,15.0,16.0,123.0,,,0.623,0.587,0.43,0.337,25.0,76.2,51.2,48.8,7.8,5.3,13.2,100.0,120.6,112.8,,,8.0,19.0,0.875,5.0,11.0,1.0,8.0,10.0,1.0,2.0,7.0,9.0,10.0,4.0,1.0,4.0,3.0,27.0,19.9,28.0,0.962,0.9,1.0,1.0,22.6,38.1,20.7,45.7,5.9,14.9,33.3,28.4,228.0,120.0,OKC,123,1,2022,2021-10-27,False
23,240.0,240.0,43.0,86.0,0.5,15.0,37.0,0.405,22.0,29.0,0.759,10.0,32.0,42.0,21.0,8.0,3.0,15.0,16.0,123.0,,,0.623,0.587,0.43,0.337,25.0,76.2,51.2,48.8,7.8,5.3,13.2,100.0,120.6,112.8,,,8.0,19.0,0.875,5.0,11.0,1.0,8.0,10.0,1.0,2.0,7.0,9.0,10.0,4.0,1.0,4.0,3.0,27.0,19.9,28.0,0.962,0.9,1.0,1.0,22.6,38.1,20.7,45.7,5.9,14.9,33.3,28.4,228.0,120.0,OKC,123,1,0,240.0,240.0,46.0,92.0,0.5,11.0,35.0,0.314,12.0,14.0,0.857,10.0,30.0,40.0,29.0,8.0,2.0,17.0,22.0,115.0,,,0.586,0.56,0.38,0.152,23.8,75.0,48.8,63.0,7.8,4.1,14.8,100.0,112.8,120.6,,,12.0,22.0,1.0,3.0,8.0,0.75,6.0,7.0,1.0,4.0,10.0,14.0,13.0,2.0,2.0,10.0,5.0,30.0,23.0,6.0,1.064,1.0,0.833,2.0,13.1,37.8,23.5,51.2,3.3,15.4,31.9,37.5,228.0,129.0,LAL,115,0,2022,2021-10-27,True
24,240.0,240.0,35.0,86.0,0.407,13.0,39.0,0.333,19.0,27.0,0.704,10.0,27.0,37.0,22.0,11.0,4.0,12.0,22.0,102.0,,,0.521,0.483,0.453,0.314,20.0,81.8,44.6,62.9,11.2,8.2,10.9,100.0,104.0,112.2,,,7.0,14.0,0.6,4.0,9.0,0.667,7.0,8.0,1.0,3.0,5.0,6.0,4.0,4.0,1.0,2.0,5.0,19.0,13.4,17.0,0.75,0.75,0.75,1.0,17.0,30.4,16.1,27.0,6.0,5.4,40.0,37.3,137.0,121.0,DET,102,0,1,240.0,240.0,38.0,76.0,0.5,12.0,27.0,0.444,22.0,24.0,0.917,6.0,40.0,46.0,22.0,7.0,9.0,20.0,23.0,110.0,,,0.635,0.579,0.355,0.316,18.2,80.0,55.4,57.9,7.1,19.1,18.8,100.0,112.2,104.0,,,8.0,19.0,0.75,2.0,5.0,1.0,13.0,15.0,1.0,5.0,13.0,18.0,6.0,3.0,2.0,4.0,6.0,30.0,24.8,19.0,0.902,0.875,1.0,0.789,23.5,40.3,33.6,62.8,9.2,7.1,66.7,43.1,181.0,111.0,PHI,110,1,2022,2021-10-28,False
25,240.0,240.0,38.0,76.0,0.5,12.0,27.0,0.444,22.0,24.0,0.917,6.0,40.0,46.0,22.0,7.0,9.0,20.0,23.0,110.0,,,0.635,0.579,0.355,0.316,18.2,80.0,55.4,57.9,7.1,19.1,18.8,100.0,112.2,104.0,,,8.0,19.0,0.75,2.0,5.0,1.0,13.0,15.0,1.0,5.0,13.0,18.0,6.0,3.0,2.0,4.0,6.0,30.0,24.8,19.0,0.902,0.875,1.0,0.789,23.5,40.3,33.6,62.8,9.2,7.1,66.7,43.1,181.0,111.0,PHI,110,1,0,240.0,240.0,35.0,86.0,0.407,13.0,39.0,0.333,19.0,27.0,0.704,10.0,27.0,37.0,22.0,11.0,4.0,12.0,22.0,102.0,,,0.521,0.483,0.453,0.314,20.0,81.8,44.6,62.9,11.2,8.2,10.9,100.0,104.0,112.2,,,7.0,14.0,0.6,4.0,9.0,0.667,7.0,8.0,1.0,3.0,5.0,6.0,4.0,4.0,1.0,2.0,5.0,19.0,13.4,17.0,0.75,0.75,0.75,1.0,17.0,30.4,16.1,27.0,6.0,5.4,40.0,37.3,137.0,121.0,DET,102,0,2022,2021-10-28,True
26,240.0,240.0,42.0,98.0,0.429,10.0,35.0,0.286,12.0,23.0,0.522,12.0,33.0,45.0,23.0,10.0,1.0,10.0,28.0,106.0,,,0.49,0.48,0.357,0.235,21.1,91.7,48.4,54.8,9.6,2.3,8.5,100.0,101.4,121.4,,,8.0,17.0,1.0,3.0,9.0,0.5,5.0,9.0,1.0,4.0,7.0,10.0,5.0,3.0,1.0,3.0,5.0,22.0,15.5,2.0,0.798,1.0,1.0,2.0,11.5,37.5,19.4,36.0,29.9,3.2,25.8,53.0,168.0,127.0,SAC,106,0,1,240.0,240.0,39.0,73.0,0.534,12.0,29.0,0.414,37.0,44.0,0.841,3.0,45.0,48.0,19.0,9.0,4.0,17.0,19.0,127.0,,,0.688,0.616,0.397,0.603,8.3,78.9,51.6,48.7,8.6,6.3,15.5,100.0,121.4,101.4,,,8.0,17.0,1.0,3.0,7.0,0.667,9.0,11.0,1.0,2.0,11.0,11.0,11.0,4.0,2.0,3.0,4.0,23.0,20.1,26.0,1.048,1.0,1.0,5.5,11.8,54.9,33.7,66.8,6.2,6.8,38.1,37.5,189.0,112.0,DET,127,1,2020,2020-01-22,False
27,240.0,240.0,39.0,73.0,0.534,12.0,29.0,0.414,37.0,44.0,0.841,3.0,45.0,48.0,19.0,9.0,4.0,17.0,19.0,127.0,,,0.688,0.616,0.397,0.603,8.3,78.9,51.6,48.7,8.6,6.3,15.5,100.0,121.4,101.4,,,8.0,17.0,1.0,3.0,7.0,0.667,9.0,11.0,1.0,2.0,11.0,11.0,11.0,4.0,2.0,3.0,4.0,23.0,20.1,26.0,1.048,1.0,1.0,5.5,11.8,54.9,33.7,66.8,6.2,6.8,38.1,37.5,189.0,112.0,DET,127,1,0,240.0,240.0,42.0,98.0,0.429,10.0,35.0,0.286,12.0,23.0,0.522,12.0,33.0,45.0,23.0,10.0,1.0,10.0,28.0,106.0,,,0.49,0.48,0.357,0.235,21.1,91.7,48.4,54.8,9.6,2.3,8.5,100.0,101.4,121.4,,,8.0,17.0,1.0,3.0,9.0,0.5,5.0,9.0,1.0,4.0,7.0,10.0,5.0,3.0,1.0,3.0,5.0,22.0,15.5,2.0,0.798,1.0,1.0,2.0,11.5,37.5,19.4,36.0,29.9,3.2,25.8,53.0,168.0,127.0,SAC,106,0,2020,2020-01-22,True
28,265.0,265.0,50.0,99.0,0.505,13.0,42.0,0.31,16.0,20.0,0.8,7.0,34.0,41.0,30.0,10.0,5.0,11.0,29.0,129.0,,,0.598,0.571,0.424,0.202,15.9,85.0,48.8,60.0,9.2,9.6,9.3,100.0,118.2,122.8,,,16.0,24.0,0.75,4.0,12.0,1.0,4.0,5.0,1.0,3.0,8.0,10.0,5.0,2.0,2.0,3.0,5.0,38.0,31.2,8.0,0.833,0.833,0.667,0.625,10.3,98.1,46.7,26.1,6.5,12.3,50.0,32.4,158.0,130.0,WAS,129,0,1,265.0,265.0,43.0,85.0,0.506,17.0,33.0,0.515,31.0,36.0,0.861,6.0,37.0,43.0,29.0,3.0,6.0,16.0,18.0,134.0,,,0.664,0.606,0.388,0.424,15.0,84.1,51.2,67.4,2.7,10.5,13.7,100.0,122.8,118.2,,,8.0,14.0,0.714,7.0,9.0,0.778,16.0,18.0,1.0,1.0,7.0,8.0,10.0,1.0,2.0,4.0,3.0,25.0,25.2,13.0,0.888,0.857,1.0,1.8,6.3,26.7,15.0,57.8,2.3,6.9,32.2,28.9,180.0,122.0,MIA,134,1,2020,2020-01-22,False
29,265.0,265.0,43.0,85.0,0.506,17.0,33.0,0.515,31.0,36.0,0.861,6.0,37.0,43.0,29.0,3.0,6.0,16.0,18.0,134.0,,,0.664,0.606,0.388,0.424,15.0,84.1,51.2,67.4,2.7,10.5,13.7,100.0,122.8,118.2,,,8.0,14.0,0.714,7.0,9.0,0.778,16.0,18.0,1.0,1.0,7.0,8.0,10.0,1.0,2.0,4.0,3.0,25.0,25.2,13.0,0.888,0.857,1.0,1.8,6.3,26.7,15.0,57.8,2.3,6.9,32.2,28.9,180.0,122.0,MIA,134,1,0,265.0,265.0,50.0,99.0,0.505,13.0,42.0,0.31,16.0,20.0,0.8,7.0,34.0,41.0,30.0,10.0,5.0,11.0,29.0,129.0,,,0.598,0.571,0.424,0.202,15.9,85.0,48.8,60.0,9.2,9.6,9.3,100.0,118.2,122.8,,,16.0,24.0,0.75,4.0,12.0,1.0,4.0,5.0,1.0,3.0,8.0,10.0,5.0,2.0,2.0,3.0,5.0,38.0,31.2,8.0,0.833,0.833,0.667,0.625,10.3,98.1,46.7,26.1,6.5,12.3,50.0,32.4,158.0,130.0,WAS,129,0,2020,2020-01-22,True
30,240.0,240.0,41.0,81.0,0.506,17.0,35.0,0.486,19.0,23.0,0.826,5.0,26.0,31.0,25.0,10.0,6.0,7.0,20.0,118.0,,,0.647,0.611,0.432,0.284,13.5,65.0,40.3,61.0,10.9,12.2,7.1,100.0,129.2,122.6,,,9.0,15.0,0.667,3.0,8.0,1.0,13.0,14.0,1.0,2.0,7.0,9.0,9.0,4.0,2.0,3.0,4.0,26.0,26.6,18.0,0.833,0.833,0.8,1.167,10.3,27.7,18.5,32.8,6.0,9.8,25.0,29.1,154.0,131.0,TOR,118,0,1,240.0,240.0,42.0,85.0,0.494,13.0,36.0,0.361,15.0,21.0,0.714,14.0,32.0,46.0,26.0,5.0,4.0,14.0,21.0,112.0,,,0.594,0.571,0.424,0.247,35.0,86.5,59.7,61.9,5.5,8.7,12.9,100.0,122.6,129.2,,,7.0,15.0,1.0,4.0,8.0,0.571,5.0,7.0,1.0,4.0,8.0,11.0,11.0,2.0,3.0,3.0,5.0,21.0,16.7,11.0,1.0,1.0,0.875,0.5,31.3,28.2,27.1,43.6,4.6,9.2,33.3,27.5,209.0,134.0,NYK,112,1,2020,2020-01-24,True
31,240.0,240.0,42.0,85.0,0.494,13.0,36.0,0.361,15.0,21.0,0.714,14.0,32.0,46.0,26.0,5.0,4.0,14.0,21.0,112.0,,,0.594,0.571,0.424,0.247,35.0,86.5,59.7,61.9,5.5,8.7,12.9,100.0,122.6,129.2,,,7.0,15.0,1.0,4.0,8.0,0.571,5.0,7.0,1.0,4.0,8.0,11.0,11.0,2.0,3.0,3.0,5.0,21.0,16.7,11.0,1.0,1.0,0.875,0.5,31.3,28.2,27.1,43.6,4.6,9.2,33.3,27.5,209.0,134.0,NYK,112,1,0,240.0,240.0,41.0,81.0,0.506,17.0,35.0,0.486,19.0,23.0,0.826,5.0,26.0,31.0,25.0,10.0,6.0,7.0,20.0,118.0,,,0.647,0.611,0.432,0.284,13.5,65.0,40.3,61.0,10.9,12.2,7.1,100.0,129.2,122.6,,,9.0,15.0,0.667,3.0,8.0,1.0,13.0,14.0,1.0,2.0,7.0,9.0,9.0,4.0,2.0,3.0,4.0,26.0,26.6,18.0,0.833,0.833,0.8,1.167,10.3,27.7,18.5,32.8,6.0,9.8,25.0,29.1,154.0,131.0,TOR,118,0,2020,2020-01-24,False
32,240.0,240.0,51.0,86.0,0.593,12.0,28.0,0.429,19.0,21.0,0.905,8.0,31.0,39.0,34.0,10.0,4.0,13.0,25.0,133.0,,,0.698,0.663,0.326,0.244,24.2,79.5,54.2,66.7,10.2,8.0,12.0,100.0,135.0,105.6,,,13.0,20.0,0.867,3.0,7.0,1.0,6.0,8.0,1.0,2.0,7.0,9.0,9.0,2.0,1.0,2.0,4.0,32.0,30.7,39.0,0.962,0.9,1.0,0.8,30.7,29.5,20.6,43.6,3.7,4.3,100.0,36.0,224.0,116.0,PHO,133,0,1,240.0,240.0,37.0,83.0,0.446,7.0,33.0,0.212,23.0,27.0,0.852,8.0,25.0,33.0,19.0,6.0,0.0,17.0,18.0,104.0,,,0.548,0.488,0.398,0.325,20.5,75.8,45.8,51.4,6.1,0.0,15.2,100.0,105.6,135.0,,,7.0,15.0,0.714,2.0,7.0,0.5,6.0,7.0,1.0,2.0,5.0,6.0,7.0,2.0,0.0,4.0,4.0,21.0,13.5,8.0,0.833,0.833,0.7,2.0,19.9,30.7,17.0,61.4,8.0,0.0,25.0,38.2,143.0,141.0,DAL,104,1,2020,2020-01-28,True
33,240.0,240.0,37.0,83.0,0.446,7.0,33.0,0.212,23.0,27.0,0.852,8.0,25.0,33.0,19.0,6.0,0.0,17.0,18.0,104.0,,,0.548,0.488,0.398,0.325,20.5,75.8,45.8,51.4,6.1,0.0,15.2,100.0,105.6,135.0,,,7.0,15.0,0.714,2.0,7.0,0.5,6.0,7.0,1.0,2.0,5.0,6.0,7.0,2.0,0.0,4.0,4.0,21.0,13.5,8.0,0.833,0.833,0.7,2.0,19.9,30.7,17.0,61.4,8.0,0.0,25.0,38.2,143.0,141.0,DAL,104,1,0,240.0,240.0,51.0,86.0,0.593,12.0,28.0,0.429,19.0,21.0,0.905,8.0,31.0,39.0,34.0,10.0,4.0,13.0,25.0,133.0,,,0.698,0.663,0.326,0.244,24.2,79.5,54.2,66.7,10.2,8.0,12.0,100.0,135.0,105.6,,,13.0,20.0,0.867,3.0,7.0,1.0,6.0,8.0,1.0,2.0,7.0,9.0,9.0,2.0,1.0,2.0,4.0,32.0,30.7,39.0,0.962,0.9,1.0,0.8,30.7,29.5,20.6,43.6,3.7,4.3,100.0,36.0,224.0,116.0,PHO,133,0,2020,2020-01-28,False
34,240.0,240.0,38.0,96.0,0.396,8.0,29.0,0.276,22.0,26.0,0.846,17.0,45.0,62.0,21.0,6.0,2.0,14.0,19.0,106.0,,,0.493,0.438,0.302,0.271,30.9,91.8,59.6,55.3,5.9,4.8,11.5,100.0,104.8,92.0,,,8.0,18.0,1.0,3.0,7.0,0.6,8.0,9.0,1.0,6.0,10.0,14.0,9.0,4.0,1.0,3.0,3.0,24.0,17.6,24.0,1.0,1.0,1.0,0.529,30.8,26.3,24.4,37.4,5.1,3.6,25.3,46.5,200.0,98.0,MIA,106,0,1,240.0,240.0,33.0,85.0,0.388,14.0,43.0,0.326,13.0,14.0,0.929,4.0,38.0,42.0,21.0,7.0,7.0,15.0,24.0,93.0,,,0.51,0.471,0.506,0.165,8.2,69.1,40.4,63.6,6.9,10.4,14.1,100.0,92.0,104.8,,,9.0,18.0,0.625,5.0,11.0,0.667,5.0,6.0,1.0,2.0,11.0,11.0,7.0,3.0,2.0,5.0,5.0,25.0,17.3,3.0,0.75,0.75,1.0,0.4,8.4,25.8,13.6,34.2,4.1,10.9,23.1,31.1,125.0,116.0,BRK,93,1,2022,2021-10-27,True
35,240.0,240.0,33.0,85.0,0.388,14.0,43.0,0.326,13.0,14.0,0.929,4.0,38.0,42.0,21.0,7.0,7.0,15.0,24.0,93.0,,,0.51,0.471,0.506,0.165,8.2,69.1,40.4,63.6,6.9,10.4,14.1,100.0,92.0,104.8,,,9.0,18.0,0.625,5.0,11.0,0.667,5.0,6.0,1.0,2.0,11.0,11.0,7.0,3.0,2.0,5.0,5.0,25.0,17.3,3.0,0.75,0.75,1.0,0.4,8.4,25.8,13.6,34.2,4.1,10.9,23.1,31.1,125.0,116.0,BRK,93,1,0,240.0,240.0,38.0,96.0,0.396,8.0,29.0,0.276,22.0,26.0,0.846,17.0,45.0,62.0,21.0,6.0,2.0,14.0,19.0,106.0,,,0.493,0.438,0.302,0.271,30.9,91.8,59.6,55.3,5.9,4.8,11.5,100.0,104.8,92.0,,,8.0,18.0,1.0,3.0,7.0,0.6,8.0,9.0,1.0,6.0,10.0,14.0,9.0,4.0,1.0,3.0,3.0,24.0,17.6,24.0,1.0,1.0,1.0,0.529,30.8,26.3,24.4,37.4,5.1,3.6,25.3,46.5,200.0,98.0,MIA,106,0,2022,2021-10-27,False
36,240.0,240.0,33.0,89.0,0.371,9.0,33.0,0.273,19.0,24.0,0.792,14.0,35.0,49.0,15.0,9.0,6.0,14.0,23.0,94.0,,,0.472,0.421,0.371,0.27,28.6,79.5,52.7,45.5,9.5,11.8,12.3,100.0,99.6,103.8,,,9.0,21.0,0.5,3.0,12.0,0.333,7.0,8.0,1.0,5.0,8.0,13.0,6.0,3.0,2.0,4.0,5.0,28.0,17.7,3.0,0.571,0.5,0.75,2.0,14.8,29.3,20.3,39.6,4.7,12.6,27.3,31.3,151.0,111.0,ORL,94,0,1,240.0,240.0,33.0,79.0,0.418,9.0,28.0,0.321,23.0,26.0,0.885,9.0,35.0,44.0,19.0,10.0,8.0,14.0,21.0,98.0,,,0.542,0.475,0.354,0.329,20.5,71.4,47.3,57.6,10.6,14.3,13.4,100.0,103.8,99.6,,,8.0,16.0,0.667,4.0,8.0,0.5,7.0,9.0,1.0,3.0,9.0,9.0,10.0,3.0,3.0,3.0,4.0,24.0,20.3,17.0,0.745,0.731,1.0,1.0,18.4,25.7,15.4,45.9,4.4,8.5,40.0,26.5,133.0,113.0,PHO,98,1,2020,2020-01-10,False
37,240.0,240.0,33.0,79.0,0.418,9.0,28.0,0.321,23.0,26.0,0.885,9.0,35.0,44.0,19.0,10.0,8.0,14.0,21.0,98.0,,,0.542,0.475,0.354,0.329,20.5,71.4,47.3,57.6,10.6,14.3,13.4,100.0,103.8,99.6,,,8.0,16.0,0.667,4.0,8.0,0.5,7.0,9.0,1.0,3.0,9.0,9.0,10.0,3.0,3.0,3.0,4.0,24.0,20.3,17.0,0.745,0.731,1.0,1.0,18.4,25.7,15.4,45.9,4.4,8.5,40.0,26.5,133.0,113.0,PHO,98,1,0,240.0,240.0,33.0,89.0,0.371,9.0,33.0,0.273,19.0,24.0,0.792,14.0,35.0,49.0,15.0,9.0,6.0,14.0,23.0,94.0,,,0.472,0.421,0.371,0.27,28.6,79.5,52.7,45.5,9.5,11.8,12.3,100.0,99.6,103.8,,,9.0,21.0,0.5,3.0,12.0,0.333,7.0,8.0,1.0,5.0,8.0,13.0,6.0,3.0,2.0,4.0,5.0,28.0,17.7,3.0,0.571,0.5,0.75,2.0,14.8,29.3,20.3,39.6,4.7,12.6,27.3,31.3,151.0,111.0,ORL,94,0,2020,2020-01-10,True
38,240.0,240.0,33.0,78.0,0.423,4.0,21.0,0.19,25.0,39.0,0.641,8.0,37.0,45.0,19.0,5.0,8.0,14.0,20.0,95.0,,,0.499,0.449,0.269,0.5,16.7,61.7,41.7,57.6,5.0,11.9,12.8,100.0,95.6,102.7,,,12.0,23.0,0.833,2.0,7.0,0.5,6.0,13.0,1.0,2.0,6.0,7.0,7.0,2.0,3.0,4.0,4.0,30.0,17.5,2.0,0.799,0.833,1.0,2.0,13.1,24.6,17.4,39.5,2.7,9.3,50.8,44.0,164.0,116.0,LAC,95,0,1,240.0,240.0,36.0,102.0,0.353,11.0,35.0,0.314,19.0,23.0,0.826,23.0,40.0,63.0,21.0,8.0,3.0,15.0,31.0,102.0,,,0.455,0.407,0.343,0.225,38.3,83.3,58.3,58.3,8.1,5.3,11.8,100.0,102.7,95.6,,,12.0,22.0,0.545,3.0,6.0,0.75,6.0,6.0,1.0,7.0,9.0,16.0,8.0,3.0,2.0,3.0,5.0,33.0,33.9,24.0,0.67,0.614,1.0,2.0,25.6,25.8,21.3,45.4,5.1,9.0,100.0,32.2,156.0,101.0,ATL,102,1,2020,2020-01-22,False
39,240.0,240.0,36.0,102.0,0.353,11.0,35.0,0.314,19.0,23.0,0.826,23.0,40.0,63.0,21.0,8.0,3.0,15.0,31.0,102.0,,,0.455,0.407,0.343,0.225,38.3,83.3,58.3,58.3,8.1,5.3,11.8,100.0,102.7,95.6,,,12.0,22.0,0.545,3.0,6.0,0.75,6.0,6.0,1.0,7.0,9.0,16.0,8.0,3.0,2.0,3.0,5.0,33.0,33.9,24.0,0.67,0.614,1.0,2.0,25.6,25.8,21.3,45.4,5.1,9.0,100.0,32.2,156.0,101.0,ATL,102,1,0,240.0,240.0,33.0,78.0,0.423,4.0,21.0,0.19,25.0,39.0,0.641,8.0,37.0,45.0,19.0,5.0,8.0,14.0,20.0,95.0,,,0.499,0.449,0.269,0.5,16.7,61.7,41.7,57.6,5.0,11.9,12.8,100.0,95.6,102.7,,,12.0,23.0,0.833,2.0,7.0,0.5,6.0,13.0,1.0,2.0,6.0,7.0,7.0,2.0,3.0,4.0,4.0,30.0,17.5,2.0,0.799,0.833,1.0,2.0,13.1,24.6,17.4,39.5,2.7,9.3,50.8,44.0,164.0,116.0,LAC,95,0,2020,2020-01-22,True
40,240.0,240.0,37.0,86.0,0.43,9.0,33.0,0.273,21.0,31.0,0.677,10.0,35.0,45.0,27.0,11.0,9.0,15.0,23.0,104.0,,,0.522,0.483,0.384,0.36,20.8,70.0,45.9,73.0,10.7,17.0,13.1,100.0,101.6,107.5,,,8.0,17.0,0.625,8.0,14.0,0.571,12.0,14.0,1.0,4.0,8.0,12.0,6.0,3.0,4.0,4.0,6.0,28.0,28.5,15.0,0.868,0.857,1.0,1.0,13.0,27.2,16.2,38.5,6.3,17.2,51.0,31.5,138.0,119.0,MIA,104,0,1,240.0,240.0,38.0,91.0,0.418,14.0,38.0,0.368,20.0,28.0,0.714,15.0,38.0,53.0,28.0,7.0,6.0,17.0,25.0,110.0,,,0.532,0.495,0.418,0.308,30.0,79.2,54.1,73.7,6.8,11.3,14.1,100.0,107.5,101.6,,,7.0,20.0,0.778,3.0,8.0,0.6,4.0,6.0,1.0,3.0,10.0,12.0,8.0,3.0,2.0,4.0,5.0,20.0,21.6,12.0,0.79,0.778,0.778,0.571,11.4,36.1,21.2,36.1,3.8,5.6,23.7,31.3,145.0,109.0,NOP,110,1,2020,2020-03-06,False
41,240.0,240.0,38.0,91.0,0.418,14.0,38.0,0.368,20.0,28.0,0.714,15.0,38.0,53.0,28.0,7.0,6.0,17.0,25.0,110.0,,,0.532,0.495,0.418,0.308,30.0,79.2,54.1,73.7,6.8,11.3,14.1,100.0,107.5,101.6,,,7.0,20.0,0.778,3.0,8.0,0.6,4.0,6.0,1.0,3.0,10.0,12.0,8.0,3.0,2.0,4.0,5.0,20.0,21.6,12.0,0.79,0.778,0.778,0.571,11.4,36.1,21.2,36.1,3.8,5.6,23.7,31.3,145.0,109.0,NOP,110,1,0,240.0,240.0,37.0,86.0,0.43,9.0,33.0,0.273,21.0,31.0,0.677,10.0,35.0,45.0,27.0,11.0,9.0,15.0,23.0,104.0,,,0.522,0.483,0.384,0.36,20.8,70.0,45.9,73.0,10.7,17.0,13.1,100.0,101.6,107.5,,,8.0,17.0,0.625,8.0,14.0,0.571,12.0,14.0,1.0,4.0,8.0,12.0,6.0,3.0,4.0,4.0,6.0,28.0,28.5,15.0,0.868,0.857,1.0,1.0,13.0,27.2,16.2,38.5,6.3,17.2,51.0,31.5,138.0,119.0,MIA,104,0,2020,2020-03-06,True
